tanggal,keterangan,nama_variant,demand,is_holiday,year_month,is_ramadan,is_weekend
2023-02-16,SHIFT2 - AKHIR,Strawberry,36,0,2023-02,0,0
2023-02-16,SHIFT2 - AWAL,Coklat,13,0,2023-02,0,0
2023-02-16,SHIFT2 - AWAL,Moca,1,0,2023-02,0,0
2023-02-16,SHIFT2 - AWAL,Original (Putih),0,0,2023-02,0,0
2023-02-16,SHIFT2 - AWAL,Strawberry,8,0,2023-02,0,0
2023-02-16,SHIFT3 - AKHIR,Coklat,47,0,2023-02,0,0
2023-02-16,SHIFT3 - AKHIR,Moca,7,0,2023-02,0,0
2023-02-16,SHIFT3 - AKHIR,Original (Putih),25,0,2023-02,0,0
2023-02-16,SHIFT3 - AKHIR,Strawberry,45,0,2023-02,0,0
2023-02-16,SHIFT3 - AWAL,Coklat,4,0,2023-02,0,0
2023-02-16,SHIFT3 - AWAL,Moca,4,0,2023-02,0,0
2023-02-16,SHIFT3 - AWAL,Original (Putih),5,0,2023-02,0,0
2023-02-16,SHIFT3 - AWAL,Strawberry,10,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AKHIR,Coklat,220,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AKHIR,Moca,60,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AKHIR,Original (Putih),92,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AKHIR,Strawberry,194,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AWAL,Coklat,235,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AWAL,Moca,139,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AWAL,Original (Putih),87,0,2023-02,0,0
2023-02-16,SHIFTPUTIH - AWAL,Strawberry,87,0,2023-02,0,0
2023-02-17,SHIFT1 - AKHIR,Coklat,483,0,2023-02,0,0
2023-02-17,SHIFT1 - AKHIR,Moca,133,0,2023-02,0,0
2023-02-17,SHIFT1 - AKHIR,Original (Putih),169,0,2023-02,0,0
2023-02-17,SHIFT1 - AKHIR,Strawberry,272,0,2023-02,0,0
2023-02-17,SHIFT1 - AWAL,Coklat,453,0,2023-02,0,0
2023-02-17,SHIFT1 - AWAL,Moca,205,0,2023-02,0,0
2023-02-17,SHIFT1 - AWAL,Original (Putih),164,0,2023-02,0,0
2023-02-17,SHIFT1 - AWAL,Strawberry,192,0,2023-02,0,0
2023-02-17,SHIFT2 - AKHIR,Coklat,51,0,2023-02,0,0
2023-02-17,SHIFT2 - AKHIR,Moca,31,0,2023-02,0,0
2023-02-17,SHIFT2 - AKHIR,Original (Putih),22,0,2023-02,0,0
2023-02-17,SHIFT2 - AKHIR,Strawberry,15,0,2023-02,0,0
2023-02-17,SHIFT2 - AWAL,Coklat,28,0,2023-02,0,0
2023-02-17,SHIFT2 - AWAL,Moca,3,0,2023-02,0,0
2023-02-17,SHIFT2 - AWAL,Original (Putih),1,0,2023-02,0,0
2023-02-17,SHIFT2 - AWAL,Strawberry,2,0,2023-02,0,0
2023-02-17,SHIFT3 - AKHIR,Coklat,35,0,2023-02,0,0
2023-02-17,SHIFT3 - AKHIR,Moca,14,0,2023-02,0,0
2023-02-17,SHIFT3 - AKHIR,Original (Putih),21,0,2023-02,0,0
2023-02-17,SHIFT3 - AKHIR,Strawberry,41,0,2023-02,0,0
2023-02-17,SHIFT3 - AWAL,Coklat,10,0,2023-02,0,0
2023-02-17,SHIFT3 - AWAL,Moca,7,0,2023-02,0,0
2023-02-17,SHIFT3 - AWAL,Original (Putih),2,0,2023-02,0,0
2023-02-17,SHIFT3 - AWAL,Strawberry,3,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AKHIR,Coklat,185,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AKHIR,Moca,92,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AKHIR,Original (Putih),99,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AKHIR,Strawberry,114,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AWAL,Coklat,226,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AWAL,Moca,92,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AWAL,Original (Putih),72,0,2023-02,0,0
2023-02-17,SHIFTPUTIH - AWAL,Strawberry,90,0,2023-02,0,0
2023-02-18,SHIFT1 - AKHIR,Coklat,11,1,2023-02,0,1
2023-02-18,SHIFT1 - AKHIR,Moca,17,1,2023-02,0,1
2023-02-18,SHIFT1 - AKHIR,Original (Putih),1,1,2023-02,0,1
2023-02-18,SHIFT1 - AKHIR,Strawberry,3,1,2023-02,0,1
2023-02-18,SHIFT1 - AWAL,Coklat,52,1,2023-02,0,1
2023-02-18,SHIFT1 - AWAL,Moca,13,1,2023-02,0,1
2023-02-18,SHIFT1 - AWAL,Original (Putih),3,1,2023-02,0,1
2023-02-18,SHIFT1 - AWAL,Strawberry,9,1,2023-02,0,1
2023-02-18,SHIFT2 - AKHIR,Coklat,86,1,2023-02,0,1
2023-02-18,SHIFT2 - AKHIR,Moca,29,1,2023-02,0,1
2023-02-18,SHIFT2 - AKHIR,Original (Putih),12,1,2023-02,0,1
2023-02-18,SHIFT2 - AKHIR,Strawberry,13,1,2023-02,0,1
2023-02-18,SHIFT2 - AWAL,Coklat,11,1,2023-02,0,1
2023-02-18,SHIFT2 - AWAL,Moca,5,1,2023-02,0,1
2023-02-18,SHIFT2 - AWAL,Original (Putih),0,1,2023-02,0,1
2023-02-18,SHIFT2 - AWAL,Strawberry,1,1,2023-02,0,1
2023-02-18,SHIFT3 - AKHIR,Coklat,28,1,2023-02,0,1
2023-02-18,SHIFT3 - AKHIR,Moca,10,1,2023-02,0,1
2023-02-18,SHIFT3 - AKHIR,Original (Putih),1,1,2023-02,0,1
2023-02-18,SHIFT3 - AKHIR,Strawberry,2,1,2023-02,0,1
2023-02-18,SHIFT3 - AWAL,Coklat,8,1,2023-02,0,1
2023-02-18,SHIFT3 - AWAL,Moca,9,1,2023-02,0,1
2023-02-18,SHIFT3 - AWAL,Original (Putih),0,1,2023-02,0,1
2023-02-18,SHIFT3 - AWAL,Strawberry,6,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AKHIR,Coklat,259,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AKHIR,Moca,55,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AKHIR,Original (Putih),36,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AKHIR,Strawberry,70,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AWAL,Coklat,1,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AWAL,Moca,0,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AWAL,Original (Putih),0,1,2023-02,0,1
2023-02-18,SHIFTPUTIH - AWAL,Strawberry,1,1,2023-02,0,1
2023-02-19,SHIFT1 - AKHIR,Coklat,338,0,2023-02,0,1
2023-02-19,SHIFT1 - AKHIR,Moca,118,0,2023-02,0,1
2023-02-19,SHIFT1 - AKHIR,Original (Putih),15,0,2023-02,0,1
2023-02-19,SHIFT1 - AKHIR,Strawberry,78,0,2023-02,0,1
2023-02-19,SHIFT1 - AWAL,Coklat,242,0,2023-02,0,1
2023-02-19,SHIFT1 - AWAL,Moca,136,0,2023-02,0,1
2023-02-19,SHIFT1 - AWAL,Original (Putih),7,0,2023-02,0,1
2023-02-19,SHIFT1 - AWAL,Strawberry,103,0,2023-02,0,1
2023-02-19,SHIFT2 - AKHIR,Coklat,21,0,2023-02,0,1
2023-02-19,SHIFT2 - AKHIR,Moca,14,0,2023-02,0,1
2023-02-19,SHIFT2 - AKHIR,Original (Putih),7,0,2023-02,0,1
2023-02-19,SHIFT2 - AKHIR,Strawberry,4,0,2023-02,0,1
2023-02-19,SHIFT2 - AWAL,Coklat,12,0,2023-02,0,1
2023-02-19,SHIFT2 - AWAL,Moca,6,0,2023-02,0,1
2023-02-19,SHIFT2 - AWAL,Original (Putih),0,0,2023-02,0,1
2023-02-19,SHIFT2 - AWAL,Strawberry,2,0,2023-02,0,1
2023-02-19,SHIFT3 - AKHIR,Coklat,34,0,2023-02,0,1
2023-02-19,SHIFT3 - AKHIR,Moca,25,0,2023-02,0,1
2023-02-19,SHIFT3 - AKHIR,Original (Putih),7,0,2023-02,0,1
2023-02-19,SHIFT3 - AKHIR,Strawberry,6,0,2023-02,0,1
2023-02-19,SHIFT3 - AWAL,Coklat,15,0,2023-02,0,1
2023-02-19,SHIFT3 - AWAL,Moca,6,0,2023-02,0,1
2023-02-19,SHIFT3 - AWAL,Original (Putih),4,0,2023-02,0,1
2023-02-19,SHIFT3 - AWAL,Strawberry,3,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AKHIR,Coklat,10,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AKHIR,Moca,9,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AKHIR,Original (Putih),2,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AKHIR,Strawberry,9,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AWAL,Coklat,83,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AWAL,Moca,70,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AWAL,Original (Putih),60,0,2023-02,0,1
2023-02-19,SHIFTPUTIH - AWAL,Strawberry,43,0,2023-02,0,1
2023-02-20,SHIFT1 - AKHIR,Coklat,466,0,2023-02,0,0
2023-02-20,SHIFT1 - AKHIR,Moca,170,0,2023-02,0,0
2023-02-20,SHIFT1 - AKHIR,Original (Putih),170,0,2023-02,0,0
2023-02-20,SHIFT1 - AKHIR,Strawberry,252,0,2023-02,0,0
2023-02-20,SHIFT1 - AWAL,Coklat,548,0,2023-02,0,0
2023-02-20,SHIFT1 - AWAL,Moca,232,0,2023-02,0,0
2023-02-20,SHIFT1 - AWAL,Original (Putih),96,0,2023-02,0,0
2023-02-20,SHIFT1 - AWAL,Strawberry,213,0,2023-02,0,0
2023-02-20,SHIFT2 - AKHIR,Coklat,70,0,2023-02,0,0
2023-02-20,SHIFT2 - AKHIR,Moca,25,0,2023-02,0,0
2023-02-20,SHIFT2 - AKHIR,Original (Putih),15,0,2023-02,0,0
2023-02-20,SHIFT2 - AKHIR,Strawberry,14,0,2023-02,0,0
2023-02-20,SHIFT2 - AWAL,Coklat,24,0,2023-02,0,0
2023-02-20,SHIFT2 - AWAL,Moca,4,0,2023-02,0,0
2023-02-20,SHIFT2 - AWAL,Original (Putih),0,0,2023-02,0,0
2023-02-20,SHIFT2 - AWAL,Strawberry,8,0,2023-02,0,0
2023-02-20,SHIFT3 - AKHIR,Coklat,60,0,2023-02,0,0
2023-02-20,SHIFT3 - AKHIR,Moca,24,0,2023-02,0,0
2023-02-20,SHIFT3 - AKHIR,Original (Putih),12,0,2023-02,0,0
2023-02-20,SHIFT3 - AKHIR,Strawberry,27,0,2023-02,0,0
2023-02-20,SHIFT3 - AWAL,Coklat,14,0,2023-02,0,0
2023-02-20,SHIFT3 - AWAL,Moca,4,0,2023-02,0,0
2023-02-20,SHIFT3 - AWAL,Original (Putih),4,0,2023-02,0,0
2023-02-20,SHIFT3 - AWAL,Strawberry,7,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AKHIR,Coklat,154,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AKHIR,Moca,56,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AKHIR,Original (Putih),31,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AKHIR,Strawberry,33,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AWAL,Coklat,286,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AWAL,Moca,80,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AWAL,Original (Putih),94,0,2023-02,0,0
2023-02-20,SHIFTPUTIH - AWAL,Strawberry,47,0,2023-02,0,0
2023-02-21,SHIFT1 - AKHIR,Coklat,592,0,2023-02,0,0
2023-02-21,SHIFT1 - AKHIR,Moca,219,0,2023-02,0,0
2023-02-21,SHIFT1 - AKHIR,Original (Putih),64,0,2023-02,0,0
2023-02-21,SHIFT1 - AKHIR,Strawberry,218,0,2023-02,0,0
2023-02-21,SHIFT1 - AWAL,Coklat,551,0,2023-02,0,0
2023-02-21,SHIFT1 - AWAL,Moca,216,0,2023-02,0,0
2023-02-21,SHIFT1 - AWAL,Original (Putih),184,0,2023-02,0,0
2023-02-21,SHIFT1 - AWAL,Strawberry,133,0,2023-02,0,0
2023-02-21,SHIFT2 - AKHIR,Coklat,84,0,2023-02,0,0
2023-02-21,SHIFT2 - AKHIR,Moca,30,0,2023-02,0,0
2023-02-21,SHIFT2 - AKHIR,Original (Putih),19,0,2023-02,0,0
2023-02-21,SHIFT2 - AKHIR,Strawberry,28,0,2023-02,0,0
2023-02-21,SHIFT2 - AWAL,Coklat,20,0,2023-02,0,0
2023-02-21,SHIFT2 - AWAL,Moca,1,0,2023-02,0,0
2023-02-21,SHIFT2 - AWAL,Original (Putih),0,0,2023-02,0,0
2023-02-21,SHIFT2 - AWAL,Strawberry,9,0,2023-02,0,0
2023-02-21,SHIFT3 - AKHIR,Coklat,45,0,2023-02,0,0
2023-02-21,SHIFT3 - AKHIR,Moca,21,0,2023-02,0,0
2023-02-21,SHIFT3 - AKHIR,Original (Putih),6,0,2023-02,0,0
2023-02-21,SHIFT3 - AKHIR,Strawberry,37,0,2023-02,0,0
2023-02-21,SHIFT3 - AWAL,Coklat,8,0,2023-02,0,0
2023-02-21,SHIFT3 - AWAL,Moca,8,0,2023-02,0,0
2023-02-21,SHIFT3 - AWAL,Original (Putih),1,0,2023-02,0,0
2023-02-21,SHIFT3 - AWAL,Strawberry,3,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AKHIR,Coklat,256,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AKHIR,Moca,52,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AKHIR,Original (Putih),57,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AKHIR,Strawberry,117,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AWAL,Coklat,151,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AWAL,Moca,102,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AWAL,Original (Putih),142,0,2023-02,0,0
2023-02-21,SHIFTPUTIH - AWAL,Strawberry,128,0,2023-02,0,0
2023-02-22,SHIFT1 - AKHIR,Coklat,449,0,2023-02,0,0
2023-02-22,SHIFT1 - AKHIR,Moca,228,0,2023-02,0,0
2023-02-22,SHIFT1 - AKHIR,Original (Putih),155,0,2023-02,0,0
2023-02-22,SHIFT1 - AKHIR,Strawberry,224,0,2023-02,0,0
2023-02-22,SHIFT1 - AWAL,Coklat,478,0,2023-02,0,0
2023-02-22,SHIFT1 - AWAL,Moca,168,0,2023-02,0,0
2023-02-22,SHIFT1 - AWAL,Original (Putih),160,0,2023-02,0,0
2023-02-22,SHIFT1 - AWAL,Strawberry,189,0,2023-02,0,0
2023-02-22,SHIFT2 - AKHIR,Coklat,99,0,2023-02,0,0
2023-02-22,SHIFT2 - AKHIR,Moca,36,0,2023-02,0,0
2023-02-22,SHIFT2 - AKHIR,Original (Putih),11,0,2023-02,0,0
2023-02-22,SHIFT2 - AKHIR,Strawberry,8,0,2023-02,0,0
2023-02-22,SHIFT2 - AWAL,Coklat,15,0,2023-02,0,0
2023-02-22,SHIFT2 - AWAL,Moca,4,0,2023-02,0,0
2023-02-22,SHIFT2 - AWAL,Original (Putih),5,0,2023-02,0,0
2023-02-22,SHIFT2 - AWAL,Strawberry,12,0,2023-02,0,0
2023-02-22,SHIFT3 - AKHIR,Coklat,31,0,2023-02,0,0
2023-02-22,SHIFT3 - AKHIR,Moca,35,0,2023-02,0,0
2023-02-22,SHIFT3 - AKHIR,Original (Putih),20,0,2023-02,0,0
2023-02-22,SHIFT3 - AKHIR,Strawberry,29,0,2023-02,0,0
2023-02-22,SHIFT3 - AWAL,Coklat,14,0,2023-02,0,0
2023-02-22,SHIFT3 - AWAL,Moca,7,0,2023-02,0,0
2023-02-22,SHIFT3 - AWAL,Original (Putih),0,0,2023-02,0,0
2023-02-22,SHIFT3 - AWAL,Strawberry,8,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AKHIR,Coklat,146,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AKHIR,Moca,123,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AKHIR,Original (Putih),68,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AKHIR,Strawberry,153,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AWAL,Coklat,261,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AWAL,Moca,65,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AWAL,Original (Putih),67,0,2023-02,0,0
2023-02-22,SHIFTPUTIH - AWAL,Strawberry,144,0,2023-02,0,0
2023-02-23,SHIFT1 - AKHIR,Coklat,539,0,2023-02,0,0
2023-02-23,SHIFT1 - AKHIR,Moca,210,0,2023-02,0,0
2023-02-23,SHIFT1 - AKHIR,Original (Putih),39,0,2023-02,0,0
2023-02-23,SHIFT1 - AKHIR,Strawberry,264,0,2023-02,0,0
2023-02-23,SHIFT1 - AWAL,Coklat,489,0,2023-02,0,0
2023-02-23,SHIFT1 - AWAL,Moca,128,0,2023-02,0,0
2023-02-23,SHIFT1 - AWAL,Original (Putih),36,0,2023-02,0,0
2023-02-23,SHIFT1 - AWAL,Strawberry,227,0,2023-02,0,0
2023-02-23,SHIFT2 - AKHIR,Coklat,104,0,2023-02,0,0
2023-02-23,SHIFT2 - AKHIR,Moca,38,0,2023-02,0,0
2023-02-23,SHIFT2 - AKHIR,Original (Putih),0,0,2023-02,0,0
2023-02-23,SHIFT2 - AKHIR,Strawberry,6,0,2023-02,0,0
2023-02-23,SHIFT2 - AWAL,Coklat,23,0,2023-02,0,0
2023-02-23,SHIFT2 - AWAL,Moca,8,0,2023-02,0,0
2023-02-23,SHIFT2 - AWAL,Original (Putih),0,0,2023-02,0,0
2023-02-23,SHIFT2 - AWAL,Strawberry,4,0,2023-02,0,0
2023-02-23,SHIFT3 - AKHIR,Coklat,52,0,2023-02,0,0
2023-02-23,SHIFT3 - AKHIR,Moca,23,0,2023-02,0,0
2023-02-23,SHIFT3 - AKHIR,Original (Putih),25,0,2023-02,0,0
2023-02-23,SHIFT3 - AKHIR,Strawberry,34,0,2023-02,0,0
2023-02-23,SHIFT3 - AWAL,Coklat,8,0,2023-02,0,0
2023-02-23,SHIFT3 - AWAL,Moca,4,0,2023-02,0,0
2023-02-23,SHIFT3 - AWAL,Original (Putih),0,0,2023-02,0,0
2023-02-23,SHIFT3 - AWAL,Strawberry,7,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AKHIR,Coklat,228,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AKHIR,Moca,79,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AKHIR,Original (Putih),43,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AKHIR,Strawberry,166,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AWAL,Coklat,277,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AWAL,Moca,83,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AWAL,Original (Putih),55,0,2023-02,0,0
2023-02-23,SHIFTPUTIH - AWAL,Strawberry,94,0,2023-02,0,0
2023-02-24,SHIFT1 - AKHIR,Coklat,564,0,2023-02,0,0
2023-02-24,SHIFT1 - AKHIR,Moca,113,0,2023-02,0,0
2023-02-24,SHIFT1 - AKHIR,Original (Putih),113,0,2023-02,0,0
2023-02-24,SHIFT1 - AKHIR,Strawberry,238,0,2023-02,0,0
2023-02-24,SHIFT1 - AWAL,Coklat,510,0,2023-02,0,0
2023-02-24,SHIFT1 - AWAL,Moca,224,0,2023-02,0,0
2023-02-24,SHIFT1 - AWAL,Original (Putih),19,0,2023-02,0,0
2023-02-24,SHIFT1 - AWAL,Strawberry,181,0,2023-02,0,0
2023-02-24,SHIFT2 - AKHIR,Coklat,69,0,2023-02,0,0
2023-02-24,SHIFT2 - AKHIR,Moca,22,0,2023-02,0,0
2023-02-24,SHIFT2 - AKHIR,Original (Putih),1,0,2023-02,0,0
2023-02-24,SHIFT2 - AKHIR,Strawberry,34,0,2023-02,0,0
2023-02-24,SHIFT2 - AWAL,Coklat,29,0,2023-02,0,0
2023-02-24,SHIFT2 - AWAL,Moca,5,0,2023-02,0,0
2023-02-24,SHIFT2 - AWAL,Original (Putih),2,0,2023-02,0,0
2023-02-24,SHIFT2 - AWAL,Strawberry,0,0,2023-02,0,0
2023-02-24,SHIFT3 - AKHIR,Coklat,72,0,2023-02,0,0
2023-02-24,SHIFT3 - AKHIR,Moca,19,0,2023-02,0,0
2023-02-24,SHIFT3 - AKHIR,Original (Putih),25,0,2023-02,0,0
2023-02-24,SHIFT3 - AKHIR,Strawberry,39,0,2023-02,0,0
2023-02-24,SHIFT3 - AWAL,Coklat,13,0,2023-02,0,0
2023-02-24,SHIFT3 - AWAL,Moca,6,0,2023-02,0,0
2023-02-24,SHIFT3 - AWAL,Original (Putih),0,0,2023-02,0,0
2023-02-24,SHIFT3 - AWAL,Strawberry,7,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AKHIR,Coklat,239,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AKHIR,Moca,68,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AKHIR,Original (Putih),78,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AKHIR,Strawberry,102,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AWAL,Coklat,232,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AWAL,Moca,146,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AWAL,Original (Putih),39,0,2023-02,0,0
2023-02-24,SHIFTPUTIH - AWAL,Strawberry,62,0,2023-02,0,0
2023-02-25,SHIFT1 - AKHIR,Coklat,411,0,2023-02,0,1
2023-02-25,SHIFT1 - AKHIR,Moca,82,0,2023-02,0,1
2023-02-25,SHIFT1 - AKHIR,Original (Putih),93,0,2023-02,0,1
2023-02-25,SHIFT1 - AKHIR,Strawberry,118,0,2023-02,0,1
2023-02-25,SHIFT1 - AWAL,Coklat,335,0,2023-02,0,1
2023-02-25,SHIFT1 - AWAL,Moca,163,0,2023-02,0,1
2023-02-25,SHIFT1 - AWAL,Original (Putih),82,0,2023-02,0,1
2023-02-25,SHIFT1 - AWAL,Strawberry,109,0,2023-02,0,1
2023-02-25,SHIFT2 - AKHIR,Coklat,49,0,2023-02,0,1
2023-02-25,SHIFT2 - AKHIR,Moca,21,0,2023-02,0,1
2023-02-25,SHIFT2 - AKHIR,Original (Putih),1,0,2023-02,0,1
2023-02-25,SHIFT2 - AKHIR,Strawberry,38,0,2023-02,0,1
2023-02-25,SHIFT2 - AWAL,Coklat,29,0,2023-02,0,1
2023-02-25,SHIFT2 - AWAL,Moca,3,0,2023-02,0,1
2023-02-25,SHIFT2 - AWAL,Original (Putih),3,0,2023-02,0,1
2023-02-25,SHIFT2 - AWAL,Strawberry,10,0,2023-02,0,1
2023-02-25,SHIFT3 - AKHIR,Coklat,30,0,2023-02,0,1
2023-02-25,SHIFT3 - AKHIR,Moca,10,0,2023-02,0,1
2023-02-25,SHIFT3 - AKHIR,Original (Putih),10,0,2023-02,0,1
2023-02-25,SHIFT3 - AKHIR,Strawberry,29,0,2023-02,0,1
2023-02-25,SHIFT3 - AWAL,Coklat,19,0,2023-02,0,1
2023-02-25,SHIFT3 - AWAL,Moca,3,0,2023-02,0,1
2023-02-25,SHIFT3 - AWAL,Original (Putih),2,0,2023-02,0,1
2023-02-25,SHIFT3 - AWAL,Strawberry,7,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AKHIR,Coklat,209,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AKHIR,Moca,81,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AKHIR,Original (Putih),40,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AKHIR,Strawberry,132,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AWAL,Coklat,133,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AWAL,Moca,88,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AWAL,Original (Putih),40,0,2023-02,0,1
2023-02-25,SHIFTPUTIH - AWAL,Strawberry,51,0,2023-02,0,1
2023-02-26,SHIFT1 - AKHIR,Coklat,315,0,2023-02,0,1
2023-02-26,SHIFT1 - AKHIR,Moca,49,0,2023-02,0,1
2023-02-26,SHIFT1 - AKHIR,Original (Putih),32,0,2023-02,0,1
2023-02-26,SHIFT1 - AKHIR,Strawberry,144,0,2023-02,0,1
2023-02-26,SHIFT1 - AWAL,Coklat,365,0,2023-02,0,1
2023-02-26,SHIFT1 - AWAL,Moca,42,0,2023-02,0,1
2023-02-26,SHIFT1 - AWAL,Original (Putih),48,0,2023-02,0,1
2023-02-26,SHIFT1 - AWAL,Strawberry,184,0,2023-02,0,1
2023-02-26,SHIFT2 - AKHIR,Coklat,87,0,2023-02,0,1
2023-02-26,SHIFT2 - AKHIR,Moca,15,0,2023-02,0,1
2023-02-26,SHIFT2 - AKHIR,Original (Putih),3,0,2023-02,0,1
2023-02-26,SHIFT2 - AKHIR,Strawberry,21,0,2023-02,0,1
2023-02-26,SHIFT2 - AWAL,Coklat,18,0,2023-02,0,1
2023-02-26,SHIFT2 - AWAL,Moca,0,0,2023-02,0,1
2023-02-26,SHIFT2 - AWAL,Original (Putih),1,0,2023-02,0,1
2023-02-26,SHIFT2 - AWAL,Strawberry,8,0,2023-02,0,1
2023-02-26,SHIFT3 - AKHIR,Coklat,33,0,2023-02,0,1
2023-02-26,SHIFT3 - AKHIR,Moca,6,0,2023-02,0,1
2023-02-26,SHIFT3 - AKHIR,Original (Putih),6,0,2023-02,0,1
2023-02-26,SHIFT3 - AKHIR,Strawberry,24,0,2023-02,0,1
2023-02-26,SHIFT3 - AWAL,Coklat,16,0,2023-02,0,1
2023-02-26,SHIFT3 - AWAL,Moca,8,0,2023-02,0,1
2023-02-26,SHIFT3 - AWAL,Original (Putih),2,0,2023-02,0,1
2023-02-26,SHIFT3 - AWAL,Strawberry,4,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AKHIR,Coklat,154,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AKHIR,Moca,23,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AKHIR,Original (Putih),32,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AKHIR,Strawberry,97,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AWAL,Coklat,29,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AWAL,Moca,3,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AWAL,Original (Putih),4,0,2023-02,0,1
2023-02-26,SHIFTPUTIH - AWAL,Strawberry,4,0,2023-02,0,1
2023-02-27,SHIFT1 - AKHIR,Coklat,429,0,2023-02,0,0
2023-02-27,SHIFT1 - AKHIR,Moca,67,0,2023-02,0,0
2023-02-27,SHIFT1 - AKHIR,Original (Putih),75,0,2023-02,0,0
2023-02-27,SHIFT1 - AKHIR,Strawberry,301,0,2023-02,0,0
2023-02-27,SHIFT1 - AWAL,Coklat,420,0,2023-02,0,0
2023-02-27,SHIFT1 - AWAL,Moca,108,0,2023-02,0,0
2023-02-27,SHIFT1 - AWAL,Original (Putih),73,0,2023-02,0,0
2023-02-27,SHIFT1 - AWAL,Strawberry,174,0,2023-02,0,0
2023-02-27,SHIFT2 - AKHIR,Coklat,43,0,2023-02,0,0
2023-02-27,SHIFT2 - AKHIR,Moca,13,0,2023-02,0,0
